ID interno,Número da Nota Fiscal,série,Número de prestações,Data,Data de vencimento,Valor,Valor restante,Dias em débito,Nome,ID,Razão Social,CNPJ/CPF, Telefone,Representante de vendas,Prazo,Data de criação,Status,Tipo de Operação
740877,000076184,1,1,10/03/2026,10/05/2026,6841.77,6841.77,6,CJ4766 CASSEMS - CAMPO GRANDE - MS,CJ4766,CAIXA DE ASSISTENCIA SERVIDORES ESTADO MATO GROSSO DO SUL,04311093000126,,BHEATRIZ M BRAND BAPTISTA,2x - Pagamento em 60 e 90 dias,03/07/2024 11:22,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740877,000076184,1,2,10/03/2026,10/06/2026,6841.77,6841.77,0,CJ4766 CASSEMS - CAMPO GRANDE - MS,CJ4766,CAIXA DE ASSISTENCIA SERVIDORES ESTADO MATO GROSSO DO SUL,04311093000126,,BHEATRIZ M BRAND BAPTISTA,2x - Pagamento em 60 e 90 dias,03/07/2024 11:22,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740878,000076185,1,1,10/03/2026,09/04/2026,46538.58,.00,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740878,000076185,1,3,10/03/2026,08/06/2026,46538.58,46538.58,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740878,000076185,1,2,10/03/2026,09/05/2026,46538.58,.00,2,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740880,000076186,1,1,10/03/2026,09/04/2026,17585.47,.00,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740880,000076186,1,3,10/03/2026,08/06/2026,17585.46,17585.46,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740880,000076186,1,2,10/03/2026,09/05/2026,17585.47,.00,2,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740881,000076187,1,1,10/03/2026,09/04/2026,5732.33,.00,0,CJ4441 UNIMED DE UBA - MG,CJ4441,UNIMED DE UBA COPERATIVA DE TRABALHO MEDICO,25686544000180,,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 30 dias,15/03/2024 13:32,Pago,500 - VENDA A NÃO CONTRIBUINTE
740886,000076188,1,1,10/03/2026,09/04/2026,108874.00,.00,1,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740886,000076188,1,3,10/03/2026,08/06/2026,108874.00,108874.00,0,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740886,000076188,1,2,10/03/2026,09/05/2026,108874.00,.00,2,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,CJ183,UNIMED SJRPRETO COOPERATIVA DE TRABALHO MEDICO,45100138000362,,Vanusa Garcia Da Silva,"3x - Pagto em 30, 60 e 90 dias",31/07/2020 18:49,Pago,500 - VENDA A NÃO CONTRIBUINTE
740887,000003722,1,1,10/03/2026,15/04/2026,7135.19,.00,0,CJ5025 HOSPITAL DO ROCIO - CAMPO LARGO - PR,CJ5025,MATERNIDADE E CIRURGIA N. S. DO ROCIO S/A,75802348000100,41 31362501,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,11/10/2024 16:29,Pago,500 - VENDA A NÃO CONTRIBUINTE
740887,000003722,1,2,10/03/2026,15/05/2026,7135.19,.00,0,CJ5025 HOSPITAL DO ROCIO - CAMPO LARGO - PR,CJ5025,MATERNIDADE E CIRURGIA N. S. DO ROCIO S/A,75802348000100,41 31362501,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,11/10/2024 16:29,Pago,500 - VENDA A NÃO CONTRIBUINTE
740888,000076189,1,1,10/03/2026,09/05/2026,4248.94,.00,2,CJ6193 INSUMA - BRASILIA - DF,CJ6193,NUTRIFICA COMERCIO DE NUTRICAO ENTERAL E PARENTERAL LTDA,21866592000107,(16) 3995-9401,BRUNA FARIA SÁ,2x - Pagamento em 60 e 90 dias,29/01/2026 10:10,Pago,512 - VENDA A CONTRIBUINTE
740888,000076189,1,2,10/03/2026,08/06/2026,4248.94,4248.94,0,CJ6193 INSUMA - BRASILIA - DF,CJ6193,NUTRIFICA COMERCIO DE NUTRICAO ENTERAL E PARENTERAL LTDA,21866592000107,(16) 3995-9401,BRUNA FARIA SÁ,2x - Pagamento em 60 e 90 dias,29/01/2026 10:10,Não pago,512 - VENDA A CONTRIBUINTE
740897,000076191,1,1,10/03/2026,09/04/2026,2471.43,.00,0,CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,CJ5691,UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO,16991945001477,(31) 3841-9893,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento 30 e 45 dias,29/08/2025 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740897,000076191,1,2,10/03/2026,24/04/2026,2471.43,.00,0,CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,CJ5691,UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO,16991945001477,(31) 3841-9893,MATEUS AUGUSTO LEME CRISPIM,2x - Pagamento 30 e 45 dias,29/08/2025 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740898,000076190,1,1,10/03/2026,09/04/2026,3213.00,.00,0,CJ2001 UNIMED DE SANTOS - SP,CJ2001,UNIMED DE SANTOS COOPERATIVA DE TRABALHO MÉDICO,58229691001402,,BRUNA FARIA SÁ,1x - Pagamento em 30 dias,09/04/2021 13:20,Pago,500 - VENDA A NÃO CONTRIBUINTE
740899,000076192,1,1,10/03/2026,09/05/2026,114920.00,114920.00,7,CJ5611 REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA - SÃO PAULO - SP,CJ5611,REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA,61599908001553,(11) 3253-5022,BRUNA FARIA SÁ,1x - Pagamento em 60 dias,24/07/2025 11:44,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740902,000076193,1,1,10/03/2026,24/04/2026,28149.23,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740902,000076193,1,3,10/03/2026,24/05/2026,28149.24,28149.24,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740902,000076193,1,2,10/03/2026,09/05/2026,28149.23,.00,2,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740903,000076194,1,1,10/03/2026,08/06/2026,92416.14,92416.14,0,CJ5460 HOSPITAL MUNICIPAL GILSON DE CASSIA MARQUES DE CARVALHO - SÃO PAULO - SP,CJ5460,SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN,60765823002779,(11) 3397-2308,BRUNA FARIA SÁ,1x - Pagamento em 1 dia,27/05/2025 16:08,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740904,000076195,1,1,10/03/2026,09/04/2026,13572.30,.00,1,CJ6299 INNPAR - JOAO PESSOA - PB,CJ6299,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA,03057240000110,(83) 9362-6581,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",05/03/2026 16:04,Pago,500 - VENDA A NÃO CONTRIBUINTE
740904,000076195,1,3,10/03/2026,08/06/2026,13572.30,13572.30,0,CJ6299 INNPAR - JOAO PESSOA - PB,CJ6299,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA,03057240000110,(83) 9362-6581,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",05/03/2026 16:04,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740904,000076195,1,2,10/03/2026,09/05/2026,13572.30,.00,2,CJ6299 INNPAR - JOAO PESSOA - PB,CJ6299,INSTITUTO DE NEUROLOGIA E NEUROCIRURGIA DA PARAIBA LTDA,03057240000110,(83) 9362-6581,ADRIANA PIRES DE ARAUJO,"3x - Pagto em 30, 60 e 90 dias",05/03/2026 16:04,Pago,500 - VENDA A NÃO CONTRIBUINTE
740905,000076201,1,1,10/03/2026,24/05/2026,5840.80,.00,0,CJ6050 PANVEL FARMACIAS - SAO JOSE DOS PINHAIS - PR,CJ6050,DIMED S/A - DISTRIBUIDORA DE MEDICAMENTOS,92665611051162,(51) 3481-9500,NATHALIA RODRIGUES RAMOS MAINIER,1x - Pagamento em 75 dias,03/12/2025 17:10,Pago,512 - VENDA A CONTRIBUINTE
740906,000076200,1,1,10/03/2026,09/04/2026,1267.65,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740906,000076200,1,3,10/03/2026,09/05/2026,1267.66,.00,2,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740906,000076200,1,2,10/03/2026,24/04/2026,1267.65,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740907,000076199,1,1,10/03/2026,09/04/2026,4485.50,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740907,000076199,1,3,10/03/2026,09/05/2026,4485.50,.00,2,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740907,000076199,1,2,10/03/2026,24/04/2026,4485.50,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740908,000076198,1,1,10/03/2026,24/04/2026,11259.69,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740908,000076198,1,3,10/03/2026,24/05/2026,11259.70,11259.70,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740908,000076198,1,2,10/03/2026,09/05/2026,11259.69,.00,2,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 45, 60 e 75 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740909,000076197,1,1,10/03/2026,09/04/2026,9897.70,.00,0,CJ1830 UNIMED DE BAURU - SP,CJ1830,UNIMED BAURU COOPERATIVA DE TRABALHO MEDICO,44456036000311,14 3103 2121,Vanusa Garcia Da Silva,1x - Pagamento em 30 dias,11/02/2021 14:31,Pago,500 - VENDA A NÃO CONTRIBUINTE
740910,000076196,1,1,10/03/2026,09/04/2026,1779.04,.00,1,CJ2141 UNIMED DE MARILIA - SALGADO FILHO - SP,CJ2141,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MEDICO,66872888000160,,Vanusa Garcia Da Silva,1x - Pagamento em 30 dias,14/04/2021 15:58,Pago,500 - VENDA A NÃO CONTRIBUINTE
740913,000076202,1,1,10/03/2026,07/04/2026,26573.53,.00,1,CJ2185 HOSPITAL BENEFICENTE UNIMAR - MARILIA - SP,CJ2185,ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO,09528436000122,1421054513,Vanusa Garcia Da Silva,"3x - Pagto. em 28, 42 e 56 dias",27/04/2021 12:45,Pago,500 - VENDA A NÃO CONTRIBUINTE
740913,000076202,1,3,10/03/2026,02/06/2026,26573.54,26573.54,0,CJ2185 HOSPITAL BENEFICENTE UNIMAR - MARILIA - SP,CJ2185,ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO,09528436000122,1421054513,Vanusa Garcia Da Silva,"3x - Pagto. em 28, 42 e 56 dias",27/04/2021 12:45,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740913,000076202,1,2,10/03/2026,05/05/2026,26573.53,.00,0,CJ2185 HOSPITAL BENEFICENTE UNIMAR - MARILIA - SP,CJ2185,ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO,09528436000122,1421054513,Vanusa Garcia Da Silva,"3x - Pagto. em 28, 42 e 56 dias",27/04/2021 12:45,Pago,500 - VENDA A NÃO CONTRIBUINTE
740914,000003723,1,1,10/03/2026,09/04/2026,11766.98,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740914,000003723,1,3,10/03/2026,09/05/2026,11766.98,.00,2,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740914,000003723,1,2,10/03/2026,24/04/2026,11766.98,.00,0,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,CJ4130,UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO,76767219000263,44 32217914,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 45 e 60 dias",14/11/2023 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740916,000076203,1,1,10/03/2026,09/04/2026,10045.46,.00,1,CJ353 INGOH - INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA - GOIANIA - GO,CJ353,INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA SS LTDA,01277573000120,,MARIA EDUARDA  SOUZA FARIAS,2x - Pagamento em 30 e 60 dias,02/08/2020 16:55,Pago,500 - VENDA A NÃO CONTRIBUINTE
740916,000076203,1,2,10/03/2026,09/05/2026,10045.45,.00,2,CJ353 INGOH - INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA - GOIANIA - GO,CJ353,INSTITUTO GOIANO DE ONCOLOGIA E HEMATOLOGIA SS LTDA,01277573000120,,MARIA EDUARDA  SOUZA FARIAS,2x - Pagamento em 30 e 60 dias,02/08/2020 16:55,Pago,500 - VENDA A NÃO CONTRIBUINTE
740917,000076204,1,1,10/03/2026,09/05/2026,6178.71,.00,2,CJ2795 UNIMED JUIZ DE FORA HOSPITAL DR HUGO BORGES - JUIZ DE FORA - MG,CJ2795,UNIMED JUIZ DE FORA COOP TRABALHO MEDICO LTDA,17689407000847,32 35122253,MATEUS AUGUSTO LEME CRISPIM,1x - Pagamento em 60 dias,17/11/2021 11:19,Pago,500 - VENDA A NÃO CONTRIBUINTE
740918,000076205,1,1,10/03/2026,13/06/2026,7730.03,7730.03,0,CJ5143 BELIZE SOLUCOES EM SAUDE - PORTO ALEGRE - RS,CJ5143,GTTO - GRUPO DE TRATAMENTO ONCOLOGICO LTDA,02433706000172,5137373330,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 90 dias,17/12/2024 15:23,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740920,000076206,1,1,10/03/2026,10/05/2026,2183.55,2183.55,6,CJ4766 CASSEMS - CAMPO GRANDE - MS,CJ4766,CAIXA DE ASSISTENCIA SERVIDORES ESTADO MATO GROSSO DO SUL,04311093000126,,BHEATRIZ M BRAND BAPTISTA,2x - Pagamento em 60 e 90 dias,03/07/2024 11:22,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740920,000076206,1,2,10/03/2026,10/06/2026,2183.55,2183.55,0,CJ4766 CASSEMS - CAMPO GRANDE - MS,CJ4766,CAIXA DE ASSISTENCIA SERVIDORES ESTADO MATO GROSSO DO SUL,04311093000126,,BHEATRIZ M BRAND BAPTISTA,2x - Pagamento em 60 e 90 dias,03/07/2024 11:22,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740921,000076208,1,1,10/03/2026,09/04/2026,14541.94,.00,1,CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,CJ5163,CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA LTDA,09025483000153,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",08/01/2025 14:11,Pago,500 - VENDA A NÃO CONTRIBUINTE
740921,000076208,1,3,10/03/2026,08/06/2026,14541.95,14541.95,0,CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,CJ5163,CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA LTDA,09025483000153,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",08/01/2025 14:11,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740921,000076208,1,2,10/03/2026,09/05/2026,14541.94,.00,2,CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,CJ5163,CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA LTDA,09025483000153,,Lucas Daniel Oliveira Chinarelli,"3x - Pagto em 30, 60 e 90 dias",08/01/2025 14:11,Pago,500 - VENDA A NÃO CONTRIBUINTE
740922,000076209,1,1,10/03/2026,09/04/2026,6818.70,.00,1,CJ3950 PHS SAMARITANO SAUDE - CAMPINAS - SP,CJ3950,PLANO HOSPITAL SAMARITANO LTDA,03011072000122,,ANA CAROLINE DA SILVA XAVIER,1x - Pagamento em 30 dias,22/08/2023 12:13,Pago,500 - VENDA A NÃO CONTRIBUINTE
740924,000076210,1,1,10/03/2026,09/04/2026,13510.51,13510.51,37,CJ4149 HOSPITAL UNIMED - SANTAREM - PA,CJ4149,UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO,10219897000283,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",22/11/2023 11:57,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740924,000076210,1,3,10/03/2026,08/06/2026,13510.50,13510.50,0,CJ4149 HOSPITAL UNIMED - SANTAREM - PA,CJ4149,UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO,10219897000283,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",22/11/2023 11:57,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740924,000076210,1,2,10/03/2026,09/05/2026,13510.51,13510.51,7,CJ4149 HOSPITAL UNIMED - SANTAREM - PA,CJ4149,UNIMED OESTE DO PARA COOPERATIVA DE TRABALHO MEDICO,10219897000283,,MARIA EDUARDA  SOUZA FARIAS,"3x - Pagto em 30, 60 e 90 dias",22/11/2023 11:57,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740925,000076211,1,1,10/03/2026,09/04/2026,558.68,.00,1,CJ5163 CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA - FOZ DO IGUAÇU - PR,CJ5163,CIOP - CENTRO INTEGRADO DE ONCOLOGIA OESTE DO PARANA LTDA,09025483000153,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 30 dias,08/01/2025 14:11,Pago,500 - VENDA A NÃO CONTRIBUINTE
740926,000076212,1,1,10/03/2026,24/05/2026,61417.74,.00,0,CJ5406 ASSOCIACAO HOSPITALAR MOINHOS DE VENTO - PORTO ALEGRE - RS,CJ5406,ASSOCIACAO HOSPITALAR MOINHOS DE VENTO,92685833000151,(51) 3314-3545,Cintia Ines Vieira Santos,1x - Pagamento em 75 dias,29/04/2025 15:56,Pago,500 - VENDA A NÃO CONTRIBUINTE
740927,000003724,1,1,10/03/2026,12/04/2026,1520.00,.00,2,CJ5318 HOSPITAL INFANTIL PEQUENO PRINCIPE - CURITIBA - PR,CJ5318,ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO,76591569000130,,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,28/03/2025 17:56,Pago,500 - VENDA A NÃO CONTRIBUINTE
740927,000003724,1,2,10/03/2026,12/05/2026,1520.00,.00,0,CJ5318 HOSPITAL INFANTIL PEQUENO PRINCIPE - CURITIBA - PR,CJ5318,ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO,76591569000130,,Lucas Daniel Oliveira Chinarelli,2x - Pagamento em 30 e 60 dias,28/03/2025 17:56,Pago,500 - VENDA A NÃO CONTRIBUINTE
740928,000003725,1,1,10/03/2026,13/06/2026,1245.82,1245.82,0,CJ4809 IMUNOPAR - CURITIBA - PR,CJ4809,ONCOCENTRO - INSTITUTO DE CIRURGIA E CANCEROLOGIA LTDA,00089906000124,,Lucas Daniel Oliveira Chinarelli,1x - Pagamento em 90 dias,16/07/2024 14:05,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740932,000076214,1,1,10/03/2026,09/04/2026,4659.00,.00,1,CJ4667 HOSPITAL UNIMED CUIABA - MT,CJ4667,UNIMED CUIABA COOPERATIVA DE TRABALHO MEDICO,03533726001583,65 36123339,BHEATRIZ M BRAND BAPTISTA,"3x - Pagto em 30, 60 e 90 dias",28/05/2024 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
740932,000076214,1,3,10/03/2026,08/06/2026,4659.00,4659.00,0,CJ4667 HOSPITAL UNIMED CUIABA - MT,CJ4667,UNIMED CUIABA COOPERATIVA DE TRABALHO MEDICO,03533726001583,65 36123339,BHEATRIZ M BRAND BAPTISTA,"3x - Pagto em 30, 60 e 90 dias",28/05/2024 11:09,Não pago,500 - VENDA A NÃO CONTRIBUINTE
740932,000076214,1,2,10/03/2026,09/05/2026,4659.00,.00,2,CJ4667 HOSPITAL UNIMED CUIABA - MT,CJ4667,UNIMED CUIABA COOPERATIVA DE TRABALHO MEDICO,03533726001583,65 36123339,BHEATRIZ M BRAND BAPTISTA,"3x - Pagto em 30, 60 e 90 dias",28/05/2024 11:09,Pago,500 - VENDA A NÃO CONTRIBUINTE
