ID interno,Data pagamento,Data de vencimento,ID Pagamento,Cliente,Localidade,Número da Fatura,Número da Nota Fiscal,FIDIC,Valor da nota,Valor Já Recebido,Conta bancária,Conta contábil,ID interno,Valor restante,Numero Parcela - ACS,Valor Pago Parcela - ACS,Data de vencimento/Receber até,Data Vencimento - ACS,Categoria de cliente,Data da Transação
800717,27/05/2026,26/05/2026,Pagamento #98149,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,DF - DISTRIBUIDORA 0004 [5],83440,000074994,Não,2850.00,2850.00,1111308 1.1.1.01.03.008 - Banco ABC Brasil 967-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800717,.00,3,950.00,,26/05/2026,CLINICA,25/02/2026
800716,27/05/2026,27/06/2026,Pagamento #98148,CJ3228 UNIMED HOSPITAL SAO DOMINGOS - CATANDUVA - SP,DF - DISTRIBUIDORA 0004 [5],89130,000080079,Não,8014.74,4007.37,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800716,4007.37,1,4007.37,,28/05/2026,HOSPITAL,28/04/2026
800715,27/05/2026,25/06/2026,Pagamento #98147,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],86452,000077576,Não,24717.54,16478.36,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800715,8239.18,2,8239.18,,26/05/2026,HOSPITAL,27/03/2026
800714,27/05/2026,26/05/2026,Pagamento #98146,CJ176 HOSPITAL UNIMED RESENDE - RJ,RJ - DISTRIBUIDORA 0001 [1],86450,000201726,Não,29821.00,29821.00,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800714,.00,3,9940.34,,26/05/2026,HOSPITAL,27/03/2026
800713,27/05/2026,26/05/2026,Pagamento #98145,CJ2022 HOSPITAL UNIMED LIMEIRA - SP,DF - DISTRIBUIDORA 0004 [5],86448,000077573,Não,21464.74,21464.74,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800713,.00,2,10732.37,,26/05/2026,HOSPITAL,27/03/2026
800712,27/05/2026,26/05/2026,Pagamento #98144,CJ2022 HOSPITAL UNIMED LIMEIRA - SP,DF - DISTRIBUIDORA 0004 [5],86446,000077571,Não,22870.04,22870.04,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800712,.00,2,11435.02,,26/05/2026,HOSPITAL,27/03/2026
800535,25/05/2026,08/05/2026,Pagamento #98143,CJ173 UNIMED NOVA IGUACU - RJ,DF - DISTRIBUIDORA 0004 [5],84637,000076054,Sim,49739.80,49739.80,1111302 1.1.1.01.03.002 - Caixa Econômica Federal 084-3-[10042],1121101 1.1.2.01.01.001 - Operadoras de Saúde,800535,.00,2,24869.90,,08/05/2026,OPERADORA,09/03/2026
800531,25/05/2026,22/05/2026,Pagamento #98140,CJ148 HOSPITAL SAO PAULO - ARARAQUARA - SP,DF - DISTRIBUIDORA 0004 [5],88424,000079418,Sim,10720.50,10720.50,1111247 1.1.1.01.02.047 - Banco Jump Arbi 632,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800531,.00,1,10720.50,,22/05/2026,HOSPITAL,22/04/2026
800530,25/05/2026,21/06/2026,Pagamento #98139,CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,DF - DISTRIBUIDORA 0004 [5],88415,000079409,Sim,46923.42,15641.14,1111247 1.1.1.01.02.047 - Banco Jump Arbi 632,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800530,31282.28,1,15641.14,,22/05/2026,OPERADORA,22/04/2026
800529,25/05/2026,22/06/2026,Pagamento #98138,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,DF - DISTRIBUIDORA 0004 [5],88211,000079215,Sim,49070.66,16356.89,1111247 1.1.1.01.02.047 - Banco Jump Arbi 632,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800529,32713.77,1,16356.89,,22/05/2026,CLINICA,17/04/2026
800528,25/05/2026,22/05/2026,Pagamento #98137,CJ161 UNIMED DE PIRACICABA - SP,DF - DISTRIBUIDORA 0004 [5],87569,000078597,Sim,13412.96,13412.96,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800528,.00,1,13412.96,,22/05/2026,HOSPITAL,10/04/2026
800525,25/05/2026,22/05/2026,Pagamento #98136,CJ161 UNIMED DE PIRACICABA - SP,DF - DISTRIBUIDORA 0004 [5],87564,000078596,Sim,11202.06,11202.06,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800525,.00,1,11202.06,,22/05/2026,HOSPITAL,10/04/2026
800523,25/05/2026,21/06/2026,Pagamento #98135,CJ4667 HOSPITAL UNIMED CUIABA - MT,DF - DISTRIBUIDORA 0004 [5],88466,000079460,Sim,3887.00,1295.67,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800523,2591.33,1,1295.67,,22/05/2026,HOSPITAL,22/04/2026
800521,25/05/2026,21/06/2026,Pagamento #98134,CJ050 DOM ONCOLOGIA - DIVINOPOLIS - MG,DF - DISTRIBUIDORA 0004 [5],88461,000079456,Sim,109827.00,36609.00,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800521,73218.00,1,36609.00,,22/05/2026,CLINICA,22/04/2026
800515,25/05/2026,21/06/2026,Pagamento #98133,CJ033 CTO - PETROPOLIS - RJ,RJ - DISTRIBUIDORA 0001 [1],87169,000201742,Sim,125325.00,62662.50,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800515,62662.50,1,62662.50,,22/05/2026,CLINICA,07/04/2026
800511,25/05/2026,21/06/2026,Pagamento #98132,CJ2868 ABC DATASAUDE SERVICOS FARMACEUTICOS - BRASILIA - DF,DF - DISTRIBUIDORA 0004 [5],88433,000079426,Sim,28391.59,14195.80,1111254 1.1.1.01.02.054  - Banco Ophir  -  7840-2,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800511,14195.79,1,14195.80,,22/05/2026,FARMÁCIAS E DROGARIAS,22/04/2026
800510,25/05/2026,24/05/2026,Pagamento #98131,CJ5691 UNIMED VALE DO ACO COOPERATIVA DE TRABALHO MEDICO - CORONEL FABRICIANO - MG,DF - DISTRIBUIDORA 0004 [5],87338,000078389,Sim,28440.90,28440.90,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800510,.00,2,14220.45,,24/05/2026,CLINICA,09/04/2026
800508,25/05/2026,23/05/2026,Pagamento #98130,CJ3803 UNIMED UBERABA - MG,DF - DISTRIBUIDORA 0004 [5],86078,000077227,Sim,24985.96,24985.96,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800508,.00,2,12492.98,,23/05/2026,OPERADORA,24/03/2026
800506,25/05/2026,23/05/2026,Pagamento #98129,CJ3803 UNIMED UBERABA - MG,DF - DISTRIBUIDORA 0004 [5],86080,000077229,Sim,29682.00,29682.00,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800506,.00,2,14841.00,,23/05/2026,OPERADORA,24/03/2026
800505,25/05/2026,23/06/2026,Pagamento #98128,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],88729,000079696,Sim,32545.80,10848.60,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800505,21697.20,1,10848.60,,24/05/2026,HOSPITAL,24/04/2026
800504,25/05/2026,23/06/2026,Pagamento #98127,CJ183 UNIMED DE SAO JOSE DO RIO PRETO - JARDIM ALTO DO RIO PRETO - SP,DF - DISTRIBUIDORA 0004 [5],88720,000079693,Sim,31061.01,10353.67,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800504,20707.34,1,10353.67,,24/05/2026,HOSPITAL,24/04/2026
800503,25/05/2026,22/06/2026,Pagamento #98126,CJ182 SANTOS DUMONT HOSPITAL - UNIDADE TIVOLI - SAO JOSE DOS CAMPO - SP,DF - DISTRIBUIDORA 0004 [5],88692,000079667,Sim,18287.12,6095.71,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800503,12191.41,1,6095.71,,23/05/2026,HOSPITAL,23/04/2026
800502,25/05/2026,08/06/2026,Pagamento #98125,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],88806,000079769,Sim,42960.96,14320.32,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800502,28640.64,1,14320.32,,24/05/2026,HOSPITAL,24/04/2026
800497,25/05/2026,08/06/2026,Pagamento #98124,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,SC - DISTRIBUIDORA 0006 [8],88798,000004218,Sim,31585.17,10528.39,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800497,21056.78,1,10528.39,,24/05/2026,HOSPITAL,24/04/2026
800495,25/05/2026,23/05/2026,Pagamento #98123,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],84658,000076069,Sim,28109.45,28109.45,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800495,.00,3,9369.81,,23/05/2026,HOSPITAL,09/03/2026
800493,25/05/2026,23/05/2026,Pagamento #98122,CJ3933 VIVER BEM - UNIMED PATOS DE MINAS - MG,DF - DISTRIBUIDORA 0004 [5],83392,000074944,Sim,206276.50,206276.50,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800493,.00,3,68758.84,,23/05/2026,OPERADORA,24/02/2026
800490,25/05/2026,23/05/2026,Pagamento #98121,CJ3807 CAU CENTRO DE ATENDIMENTO UNIMED  - POÇOS DE CALDAS - MG,DF - DISTRIBUIDORA 0004 [5],88704,000079679,Sim,2217.85,2217.85,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800490,.00,1,2217.85,,23/05/2026,CLINICA,23/04/2026
800483,25/05/2026,24/05/2026,Pagamento #98120,CJ3953 UNIMED DIVINOPOLIS - CENTRO - MG,DF - DISTRIBUIDORA 0004 [5],88737,000079709,Sim,14380.60,14380.60,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800483,.00,1,14380.60,,24/05/2026,OPERADORA,24/04/2026
800481,24/04/2026,09/05/2026,Pagamento #98119,CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,DF - DISTRIBUIDORA 0004 [5],83194,000074780,Sim,8440.35,8440.35,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800481,.00,3,2110.09,,24/04/2026,CLINICA,23/02/2026
800479,25/05/2026,24/05/2026,Pagamento #98118,CJ2001 UNIMED DE SANTOS - SP,DF - DISTRIBUIDORA 0004 [5],88725,000079703,Sim,52776.92,52776.92,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800479,.00,1,52776.92,,24/05/2026,OPERADORA,24/04/2026
800478,25/05/2026,08/06/2026,Pagamento #98117,CJ3435 HOSPITAL UNIMED DE RIO CLARO - SP,DF - DISTRIBUIDORA 0004 [5],87406,000078445,Sim,28207.20,18804.80,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800478,9402.40,2,9402.40,,24/05/2026,HOSPITAL,09/04/2026
800476,22/05/2026,06/05/2026,Pagamento #98116,CJ5285 CENTRO DE ONCOLOGIA - PARANAVAI - PR,DF - DISTRIBUIDORA 0004 [5],83033,000074628,Sim,8440.35,8440.35,1111227 1.1.1.01.02.027 - Banco do Brasil 004-6,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800476,.00,3,2110.09,,21/04/2026,CLINICA,20/02/2026
800474,25/05/2026,24/05/2026,Pagamento #98115,CJ2141 UNIMED DE MARILIA - SALGADO FILHO - SP,DF - DISTRIBUIDORA 0004 [5],88772,000079747,Sim,22676.12,22676.12,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800474,.00,1,22676.12,,24/05/2026,OPERADORA,24/04/2026
800473,25/05/2026,23/05/2026,Pagamento #98114,CJ3566 HOSPITAL UNIMED CRICIUMA - SC,DF - DISTRIBUIDORA 0004 [5],86017,000077180,Sim,23054.58,23054.58,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800473,.00,3,7684.86,,23/05/2026,HOSPITAL,24/03/2026
800472,25/05/2026,24/05/2026,Pagamento #98113,CJ5895 ONCOVIDA - TAUBATE - SP,DF - DISTRIBUIDORA 0004 [5],86214,000077358,Sim,8322.00,8322.00,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800472,.00,1,8322.00,,24/05/2026,CLINICA,25/03/2026
800469,25/05/2026,23/06/2026,Pagamento #98112,CJ5652 ONCOGEN CENTRO DE ONCOLOGIA E GENETICA MOLECULAR - POCOS DE CALDAS - MG,DF - DISTRIBUIDORA 0004 [5],86215,000077359,Sim,37500.00,25000.00,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800469,12500.00,2,12500.00,,24/05/2026,CLINICA,25/03/2026
800468,25/05/2026,25/05/2026,Pagamento #98111,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85276,000076576,Sim,88206.28,88206.28,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800468,.00,1,88206.28,,25/05/2026,HOSPITAL,16/03/2026
800467,25/05/2026,24/05/2026,Pagamento #98110,CJ4455 TRANSMONTANO SAUDE SE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],86177,000077324,Sim,6502.15,6502.15,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800467,.00,1,6502.15,,24/05/2026,OPERADORA,25/03/2026
800465,25/05/2026,24/05/2026,Pagamento #98109,CJ4455 TRANSMONTANO SAUDE SE - SAO PAULO - SP,DF - DISTRIBUIDORA 0004 [5],86174,000077319,Sim,38717.11,38717.11,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121101 1.1.2.01.01.001 - Operadoras de Saúde,800465,.00,1,38717.11,,24/05/2026,OPERADORA,25/03/2026
800460,25/05/2026,23/06/2026,Pagamento #98108,CJ4861 COP - CENTRO DE ONCOLOGIA DO PARANA - CURITIBA - PR,SC - DISTRIBUIDORA 0006 [8],86141,000003923,Sim,171905.48,114603.66,1111264 1.1.1.01.02.064 - Banco ALLSEC  VORTX  -  432-2,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800460,57301.82,2,57301.83,,24/05/2026,CLINICA,25/03/2026
800459,25/05/2026,08/06/2026,Pagamento #98107,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],88823,000079785,Sim,34160.76,11386.92,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800459,22773.84,1,11386.92,,24/05/2026,HOSPITAL,24/04/2026
800457,25/05/2026,08/06/2026,Pagamento #98106,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],88807,000079770,Sim,23260.60,7753.53,1111239 1.1.1.01.02.039 - Banco Yaaleh 080-3,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800457,15507.07,1,7753.53,,24/05/2026,HOSPITAL,24/04/2026
800454,24/04/2026,21/04/2026,Pagamento #98105,CJ2938 HPM - HOSPITAL PALMAS MEDICAL - TO,DF - DISTRIBUIDORA 0004 [5],80623,000072513,Não,31400.00,31400.00,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800454,.00,3,10466.66,,21/04/2026,HOSPITAL,21/01/2026
800453,25/05/2026,27/06/2026,Pagamento #98104,CJ5036 HOSPITAL UNIMED CAMPO GRANDE - MS,DF - DISTRIBUIDORA 0004 [5],89058,000080004,Sim,31080.00,10360.00,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800453,20720.00,1,10360.00,,28/05/2026,HOSPITAL,28/04/2026
800451,25/05/2026,25/05/2026,Pagamento #98103,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85424,000076712,Sim,1625.99,1625.99,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800451,.00,1,1625.99,,25/05/2026,HOSPITAL,17/03/2026
800450,24/04/2026,21/04/2026,Pagamento #98102,CJ3872 CENTRO DE ONCOLOGIA UNIMED - CHAPECO - SC,DF - DISTRIBUIDORA 0004 [5],80609,000072499,Não,38301.00,38301.00,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800450,.00,3,12767.00,,21/04/2026,CLINICA,21/01/2026
800449,25/05/2026,25/05/2026,Pagamento #98101,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],84901,000076273,Sim,2092.04,2092.04,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800449,.00,1,2092.04,,25/05/2026,HOSPITAL,11/03/2026
800447,25/05/2026,25/05/2026,Pagamento #98100,CJ4667 HOSPITAL UNIMED CUIABA - MT,DF - DISTRIBUIDORA 0004 [5],83330,000074899,Sim,43394.00,43394.00,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800447,.00,3,14464.66,,25/05/2026,HOSPITAL,24/02/2026
800446,24/04/2026,21/04/2026,Pagamento #98099,CJ4809 IMUNOPAR - CURITIBA - PR,DF - DISTRIBUIDORA 0004 [5],80301,000072239,Não,58723.84,58723.84,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800446,.00,1,58723.84,,21/04/2026,CLINICA,16/01/2026
800445,25/05/2026,25/05/2026,Pagamento #98098,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],84941,000076312,Sim,54240.69,54240.69,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800445,.00,1,54240.69,,25/05/2026,HOSPITAL,11/03/2026
800444,22/04/2026,21/04/2026,Pagamento #98097,CJ4809 IMUNOPAR - CURITIBA - PR,SC - DISTRIBUIDORA 0006 [8],80305,000003190,Não,1465.70,1465.70,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800444,.00,1,1465.70,,21/04/2026,CLINICA,16/01/2026
800443,25/05/2026,25/05/2026,Pagamento #98096,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85428,000076718,Sim,6276.12,6276.12,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800443,.00,1,6276.12,,25/05/2026,HOSPITAL,17/03/2026
800442,24/04/2026,21/04/2026,Pagamento #98095,CJ4809 IMUNOPAR - CURITIBA - PR,SC - DISTRIBUIDORA 0006 [8],80300,000003189,Não,7323.06,7323.06,1111311 1.1.1.01.03.011 - Banco SOFISA -  873,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800442,.00,1,7323.06,,21/04/2026,CLINICA,16/01/2026
800439,25/05/2026,25/05/2026,Pagamento #98094,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85806,000077012,Sim,846.84,846.84,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800439,.00,1,846.84,,25/05/2026,HOSPITAL,20/03/2026
800437,25/05/2026,25/05/2026,Pagamento #98093,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],84921,000076295,Sim,8721.80,8721.80,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800437,.00,1,8721.80,,25/05/2026,HOSPITAL,11/03/2026
800433,25/05/2026,25/05/2026,Pagamento #98092,CJ319 CLINICA DE ONCOLOGIA E MASTOLOGIA DE NATAL - RN,DF - DISTRIBUIDORA 0004 [5],83332,000074901,Sim,8200.00,8200.00,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800433,.00,2,4100.00,,25/05/2026,CLINICA,24/02/2026
800432,25/05/2026,25/05/2026,Pagamento #98091,CJ319 CLINICA DE ONCOLOGIA E MASTOLOGIA DE NATAL - RN,DF - DISTRIBUIDORA 0004 [5],83333,000074900,Sim,98662.00,98662.00,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800432,.00,2,49331.00,,25/05/2026,CLINICA,24/02/2026
800430,25/05/2026,25/05/2026,Pagamento #98090,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],86678,000077782,Sim,2092.04,2092.04,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800430,.00,1,2092.04,,25/05/2026,HOSPITAL,31/03/2026
800429,25/05/2026,25/05/2026,Pagamento #98089,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],86677,000077781,Sim,6276.12,6276.12,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800429,.00,1,6276.12,,25/05/2026,HOSPITAL,31/03/2026
800426,25/05/2026,23/06/2026,Pagamento #98088,CJ5652 ONCOGEN CENTRO DE ONCOLOGIA E GENETICA MOLECULAR - POCOS DE CALDAS - MG,DF - DISTRIBUIDORA 0004 [5],86217,000077361,Sim,26160.00,17440.00,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800426,8720.00,2,8720.00,,24/05/2026,CLINICA,25/03/2026
800415,25/05/2026,23/06/2026,Pagamento #98086,CJ5652 ONCOGEN CENTRO DE ONCOLOGIA E GENETICA MOLECULAR - POCOS DE CALDAS - MG,DF - DISTRIBUIDORA 0004 [5],86218,000077362,Sim,13990.00,9326.66,2111143 2.1.1.01.01.043 - FIDIC RED,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800415,4663.34,2,4663.33,,24/05/2026,CLINICA,25/03/2026
800414,25/05/2026,24/05/2026,Pagamento #98085,CJ4863 UNIMED PATO BRANCO - PR,DF - DISTRIBUIDORA 0004 [5],86219,000077363,Sim,21218.37,21218.37,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800414,.00,3,7072.79,,24/05/2026,HOSPITAL,25/03/2026
800394,25/05/2026,07/06/2026,Pagamento #98084,CJ4130 CIASU - CENTRO INTEGRADO DE ASSISTENCIA A SAUDE UNIMED - MARINGA - PR,DF - DISTRIBUIDORA 0004 [5],88635,000079620,Sim,5951.92,1983.97,2111143 2.1.1.01.01.043 - FIDIC RED,1121102 1.1.2.01.01.002 - Clínicas e Hospitais,800394,3967.95,1,1983.97,,23/05/2026,HOSPITAL,23/04/2026
800389,25/05/2026,25/05/2026,Pagamento #98083,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85546,000076811,Sim,8721.80,8721.80,1111240 1.1.1.01.02.040 - Banco One7 LP 5151,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800389,.00,1,8721.80,,25/05/2026,HOSPITAL,18/03/2026
800388,25/05/2026,25/05/2026,Pagamento #98082,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85547,000076812,Sim,8721.80,8721.80,1111240 1.1.1.01.02.040 - Banco One7 LP 5151,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800388,.00,1,8721.80,,25/05/2026,HOSPITAL,18/03/2026
800387,25/05/2026,25/05/2026,Pagamento #98081,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85548,000076813,Sim,26758.20,26758.20,1111240 1.1.1.01.02.040 - Banco One7 LP 5151,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800387,.00,1,26758.20,,25/05/2026,HOSPITAL,18/03/2026
800383,25/05/2026,25/05/2026,Pagamento #98080,CJ5411 IRMANDADE DA SANTA CASA DE MISERICORDIA DE PORTO ALEGRE - RS,DF - DISTRIBUIDORA 0004 [5],85551,000076815,Sim,29402.09,29402.09,1111240 1.1.1.01.02.040 - Banco One7 LP 5151,1121103 1.1.2.01.01.003 - Outros Clientes Pessoa Jurídica,800383,.00,1,29402.09,,25/05/2026,HOSPITAL,18/03/2026
